time_stemp,temperature,humidity,fire_state
20250524_185934,28.6,66,0
20250524_185939,28.6,65,0
20250524_185944,28.6,65,0
20250524_185949,28.6,65,0
20250524_185954,28.6,66,0
20250524_185959,28.6,66,0
20250524_190004,28.6,66,0
