time_stemp,temperature,humidity,fire_state
20250528_023302,26.5,80,0
20250528_023307,26.5,80,0
20250528_023312,26.5,80,0
20250528_023325,26.5,80,0
20250528_023330,26.5,80,0
20250528_023335,26.5,80,0
20250528_023340,26.5,80,0
