time_stemp,temperature,humidity,fire_state
20250528_023232,27.0,81,0
20250528_023237,27.0,81,0
20250528_023242,27.0,81,0
20250528_023247,26.9,81,0
20250528_023252,27.0,81,0
20250528_023257,26.9,81,0
20250528_023302,26.9,81,0
20250528_023307,26.9,81,0
20250528_023312,26.9,81,0
