time_stemp,temperature,humidity,fire_state
20250527_030842,26.4,68,0
20250527_030847,26.4,68,0
20250527_031418,26.4,68,0
20250527_031423,26.4,68,0
20250527_031428,26.4,68,0
20250527_031433,26.4,68,0
20250527_031438,26.4,68,0
20250527_031443,26.4,68,0
20250527_031448,26.4,68,0
