time_stemp,temperature,humidity,fire_state
20250527_030842,27.4,63,0
20250527_030847,27.4,63,0
20250527_031423,27.5,63,0
20250527_031428,27.5,63,0
20250527_031433,27.5,63,0
20250527_031438,27.5,63,0
20250527_031443,27.5,63,0
20250527_031448,27.5,63,0
