time_stemp,temperature,humidity,fire_state
20250607_092904,31.4,72,0
20250607_092909,31.4,72,0
20250607_092914,31.4,72,0
20250607_092919,31.4,72,0
20250607_092924,31.4,72,0
20250607_092929,31.4,72,0
20250607_092934,31.4,72,0
20250607_092939,31.4,72,0
