time_stemp,temperature(°C),humidity,fire_state
20250523_003803,29.9,83,0
20250523_003806,29.9,83,0
20250523_003809,29.9,83,0
20250523_003812,29.9,83,0
20250523_003815,29.9,83,0
20250523_003818,29.9,83,0
20250523_003821,29.9,83,0
20250523_003824,29.9,83,0
20250523_003827,29.9,83,0
20250523_003830,29.9,83,0
20250523_003833,29.9,83,0
20250523_003836,29.9,83,0
