time_stemp,temperature,humidity,fire_state
151027,28.1,62,1
151030,27.5,64,1
151034,27.6,64,1
151039,27.5,64,1
151043,27.6,64,1
151059,97.7,64,1
151158,27.7,64,1
151207,27.7,65,1
151213,27.8,65,1
151218,27.7,65,1
