time_stemp,temperature,humidity,fire_state
20250526_020438,26.6,64,0
20250526_020443,26.6,64,0
20250526_020448,27.3,61,0
20250526_020453,27.3,62,0
20250526_020458,27.3,62,0
20250526_020503,27.3,62,0
20250526_020508,27.3,61,0
20250526_020513,27.3,61,0
20250526_020518,27.3,61,0
