time_stemp,temperature,humidity,fire_state
20250526_020443,25.9,63,0
20250526_020448,25.9,63,0
20250526_020453,25.9,63,0
20250526_020458,25.9,62,0
20250526_020503,25.9,62,0
20250526_020508,25.9,62,0
20250526_020513,25.9,62,0
20250526_020518,25.9,62,0
